Title_x,Source_x,Link_x,Date,Query,gpt_summary,Title_y,Link_y,Source_y,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_50,SMA_200,EMA_50,EMA_200,RSI,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Middle,BB_Lower,ATR,ADX,Target
Samsung vs. Apple: Comparing Business Models - Investopedia,GoogleNewsRSS,https://news.google.com/rss/articles/CBMioAFBVV95cUxPcDBvUXN4azB5RTNHWDBhaldXWVZ6ejlOTDhONHAzM0IwSGMyS2p6UVV0dzZCTzAzUGxtSzA0bXNLcGtLVDBPVnFTQklhR3JoVFN1TU9NM003VjdQNGZ4blh5N1hpQkR2d3E1QkY2LVFfQTVYY25sVXllWXJGOGJRcjM0dVlIa1UtVDc3N0tYQUxjRmxpc2VJcTdDYlgtcWFx?oc=5,2017-03-25 09:13:54,Apple innovation 2023,,Samsung vs. Apple: Comparing Business Models - Investopedia,https://news.google.com/rss/articles/CBMioAFBVV95cUxPcDBvUXN4azB5RTNHWDBhaldXWVZ6ejlOTDhONHAzM0IwSGMyS2p6UVV0dzZCTzAzUGxtSzA0bXNLcGtLVDBPVnFTQklhR3JoVFN1TU9NM003VjdQNGZ4blh5N1hpQkR2d3E1QkY2LVFfQTVYY25sVXllWXJGOGJRcjM0dVlIa1UtVDc3N0tYQUxjRmxpc2VJcTdDYlgtcWFx?oc=5,Google RSS,32.86708941255506,32.92283698855031,32.59997314245157,32.66733169555664,89582400,0.0,0.0,30.73069923400879,26.41885142326355,30.92181852195435,27.468706951828104,65.12806702337637,0.5300472731424719,0.6265292959594421,-0.0964820228169701,32.974105906319785,32.42274732589722,31.87138874547465,0.3280439938735259,60.75518853563552,0
How Product Releases Affect Apple's Stock Price - Investopedia,GoogleNewsRSS,https://news.google.com/rss/articles/CBMiiAFBVV95cUxPS1dnMzZBZXoweFpKQUt1OURKYnd2RUpBQ0lHNUVMdWp5WVlCa2gzTDl4eGM2WHhWN0VDeV8xYS1oQngyaGt0WUlTcV96OTdRUEdtVWhzamtvOHhIbGFjdms1QzZaZVMybEdEOWY2LVp3NllvZzUtNFNEZXV4TmxfZUIzd2VBY0lN?oc=5,2017-03-25 13:54:53,Apple innovation 2021,,How Product Releases Affect Apple's Stock Price - Investopedia,https://news.google.com/rss/articles/CBMiiAFBVV95cUxPS1dnMzZBZXoweFpKQUt1OURKYnd2RUpBQ0lHNUVMdWp5WVlCa2gzTDl4eGM2WHhWN0VDeV8xYS1oQngyaGt0WUlTcV96OTdRUEdtVWhzamtvOHhIbGFjdms1QzZaZVMybEdEOWY2LVp3NllvZzUtNFNEZXV4TmxfZUIzd2VBY0lN?oc=5,Google RSS,32.86708941255506,32.92283698855031,32.59997314245157,32.66733169555664,89582400,0.0,0.0,30.73069923400879,26.41885142326355,30.92181852195435,27.468706951828104,65.12806702337637,0.5300472731424719,0.6265292959594421,-0.0964820228169701,32.974105906319785,32.42274732589722,31.87138874547465,0.3280439938735259,60.75518853563552,1
New website launched to ‘draft’ Apple CEO Tim Cook for 2020 U.S. presidential run - MacDailyNews,GoogleNewsRSS,https://news.google.com/rss/articles/CBMitgFBVV95cUxNMlZpM29TblEwUTFndVJ1cXMxOEx2R1JPaXl0YW1lMW05dmZCMGpzWEhIVU51MWJ5bGN3UFQ4S2EzWTVGeGlpWWpzS3FPcTFudkRmUXlpRW5HZVp1c3BUVmZNdHlsSVZjaTdKLS1pai1sTkowYUtFbUMxSGt2QWpVZnRUUGZHNVdtMnBjb0tmMElBVERrdWZKbUtIdHJiM0JlT0pwUlVRZFhaTnNlSHBGcGlYVjhBUdIBuwFBVV95cUxOVllIRFN3ck4zN2R2NHJQd3JYMHh6S0xlY01FNVVPblFMZ2N0WTFwS3JxSzZfazRnTTIwNG9jOGc3aEYwTXZSb09qWTJuejlvcDBGWmVudmV6bzg3LW41ZzdVN3lkZ09VZHp3RDZlMk1admtZM0Q1Qlo5MFp1NFBqaTNKamI3MmNOLXE3Tl9ZSmJaZUVUd2RiZzhjNUE3WjhuZTlMSjlScGFkNDJFa3VDb1JNclZ5THpXNktZ?oc=5,2017-11-03 07:00:00,Tim Cook 2020,,New website launched to ‘draft’ Apple CEO Tim Cook for 2020 U.S. presidential run - MacDailyNews,https://news.google.com/rss/articles/CBMitgFBVV95cUxNMlZpM29TblEwUTFndVJ1cXMxOEx2R1JPaXl0YW1lMW05dmZCMGpzWEhIVU51MWJ5bGN3UFQ4S2EzWTVGeGlpWWpzS3FPcTFudkRmUXlpRW5HZVp1c3BUVmZNdHlsSVZjaTdKLS1pai1sTkowYUtFbUMxSGt2QWpVZnRUUGZHNVdtMnBjb0tmMElBVERrdWZKbUtIdHJiM0JlT0pwUlVRZFhaTnNlSHBGcGlYVjhBUdIBuwFBVV95cUxOVllIRFN3ck4zN2R2NHJQd3JYMHh6S0xlY01FNVVPblFMZ2N0WTFwS3JxSzZfazRnTTIwNG9jOGc3aEYwTXZSb09qWTJuejlvcDBGWmVudmV6bzg3LW41ZzdVN3lkZ09VZHp3RDZlMk1admtZM0Q1Qlo5MFp1NFBqaTNKamI3MmNOLXE3Tl9ZSmJaZUVUd2RiZzhjNUE3WjhuZTlMSjlScGFkNDJFa3VDb1JNclZ5THpXNktZ?oc=5,Google RSS,40.74226339588994,40.8031413538152,40.06790754809112,40.39103698730469,237594400,0.0,0.0,37.1983430480957,34.615112190246585,37.17512800307114,34.338470175237404,74.68262973103178,0.763078200701159,0.4112922025344013,0.3517859981667576,39.99649822786243,37.54633693695068,35.09617564603893,0.703213127466584,22.25895456140313,1
What Makes Apple So Valuable? - Investopedia,GoogleNewsRSS,https://news.google.com/rss/articles/CBMie0FVX3lxTE9YN1lPOS1ldGxkRmxCZ0p0QUh1Y0tVdl9FU2tVQzRBU0FkQXN6dHR0VzFSYzY3UjY4TVJzdzlqLXhPcGNfZWw1ZFJBMEI4UVZxZEZZdUFmV1dRQXFzb0F0b3VaWVRCenJONXVOWnA4OEdBRmM5eXM1RTQyYw?oc=5,2017-11-07 17:55:33,Apple innovation 2022,,What Makes Apple So Valuable? - Investopedia,https://news.google.com/rss/articles/CBMie0FVX3lxTE9YN1lPOS1ldGxkRmxCZ0p0QUh1Y0tVdl9FU2tVQzRBU0FkQXN6dHR0VzFSYzY3UjY4TVJzdzlqLXhPcGNfZWw1ZFJBMEI4UVZxZEZZdUFmV1dRQXFzb0F0b3VaWVRCenJONXVOWnA4OEdBRmM5eXM1RTQyYw?oc=5,Google RSS,40.72118471271653,41.03494606767357,40.648598503883406,40.93191909790039,97446000,0.0,0.0,37.32820297241211,34.74618963241577,37.459060415694346,34.467738568288674,76.96918563532527,0.997678895811454,0.6058779952479795,0.3918009005634745,41.01806712100762,37.9832612991333,34.94845547725899,0.6847227180197963,26.277416619612552,0
How to Pick the Right MacBook for You - WIRED,GoogleNewsRSS,https://news.google.com/rss/articles/CBMiaEFVX3lxTE90VHhWMmFsTzNYWm9BUVlxZlZ3cjhOd3VCckd1bHpBT2tsMEFRa0hlYURBU2NKVVM2by1YQXdWdU5vR2FJa002S3JKdUVDRE4tZ0laU1Zua3NEdkZaQ1N6ZmtNZ1diZmJs?oc=5,2018-02-08 13:01:02,Apple M1 chip 2022,,How to Pick the Right MacBook for You - WIRED,https://news.google.com/rss/articles/CBMiaEFVX3lxTE90VHhWMmFsTzNYWm9BUVlxZlZ3cjhOd3VCckd1bHpBT2tsMEFRa0hlYURBU2NKVVM2by1YQXdWdU5vR2FJa002S3JKdUVDRE4tZ0laU1Zua3NEdkZaQ1N6ZmtNZ1diZmJs?oc=5,Google RSS,37.66697634646548,37.83382273249862,36.430916099598726,36.45911407470703,217562000,0.0,0.0,40.27224510192871,37.39690090179443,39.77213504359319,37.182563611478734,29.362782447097345,-0.9398251110922828,-0.5180352990970518,-0.421789811995231,43.52962204884445,39.96179542541504,36.39396880198563,0.9299227525822384,31.1805849223646,1
Two easy ways to trade in. - Apple Newsroom,GoogleNewsRSS,https://news.google.com/rss/articles/CBMiS0FVX3lxTE1wQ3dhdC1VZXJJa1Z5bmVDOUpRWTBTYmZMRG9QX3JENE1PQWUtLUZHb21LUzBlRTVrS0xGODlkbm43OWsyTVZnNUNsOA?oc=5,2018-04-19 18:10:57,AirPods 2020,,Two easy ways to trade in. - Apple Newsroom,https://news.google.com/rss/articles/CBMiS0FVX3lxTE1wQ3dhdC1VZXJJa1Z5bmVDOUpRWTBTYmZMRG9QX3JENE1PQWUtLUZHb21LUzBlRTVrS0xGODlkbm43OWsyTVZnNUNsOA?oc=5,Google RSS,40.998807645922376,41.38340858264556,40.73926393919508,40.77229690551758,139235200,0.0,0.0,40.66683380126953,38.833285121917726,40.69695749833081,38.57539132850938,49.525922325004125,0.1934801707817186,0.0449957439686848,0.1484844268130337,42.16825684152179,40.42226028442383,38.67626372732587,0.869743316526397,10.918970603786097,1
"Best true wireless earbuds 2020: AirPods, Samsung, Jabra, Bose, Beats and Anker compared and ranked - The Guardian",GoogleNewsRSS,https://news.google.com/rss/articles/CBMi0gFBVV95cUxPMjZwbXJrSW1YbG5vYTBlb1d6R1FLRmVxQXo3VWFBVGNPcDJad1h0WVRwNGxJWUhDVHBFTnhQV3o3WnNPUEJxaE9WVy1GR2NiRkdxUWtlZzBOYVhpeHhDaVRaajc0ekYwbi00QU1BTEpoTHNDaDZIMncteHZ4OHEwLVlIV1o1Y2RpMjUzLXJrbDZuUHBVTDVqMFhDRlgyNGV2cW4zZ1dfQnpqOFFVdTZNWWJkOW9IMTItcmtORTZicVU4akhBdGk3Tmt5RDZmQzVBWVE?oc=5,2019-05-01 07:00:00,AirPods 2020,,"Best true wireless earbuds 2020: AirPods, Samsung, Jabra, Bose, Beats and Anker compared and ranked - The Guardian",https://news.google.com/rss/articles/CBMi0gFBVV95cUxPMjZwbXJrSW1YbG5vYTBlb1d6R1FLRmVxQXo3VWFBVGNPcDJad1h0WVRwNGxJWUhDVHBFTnhQV3o3WnNPUEJxaE9WVy1GR2NiRkdxUWtlZzBOYVhpeHhDaVRaajc0ekYwbi00QU1BTEpoTHNDaDZIMncteHZ4OHEwLVlIV1o1Y2RpMjUzLXJrbDZuUHBVTDVqMFhDRlgyNGV2cW4zZ1dfQnpqOFFVdTZNWWJkOW9IMTItcmtORTZicVU4akhBdGk3Tmt5RDZmQzVBWVE?oc=5,Google RSS,50.27541081253122,51.57613077695263,50.1197052829286,50.42871856689453,259309200,0.0,0.0,45.43266036987305,45.779592456817625,45.97852902092255,44.230891314834594,70.94145429496362,1.149460499310372,1.227138555500656,-0.0776780561902839,50.25562429226868,48.341102027893065,46.42657976351745,0.9651227705623204,40.69868935065729,1
Apple Supplier TSMC Reported Top Q3 Earnings while Talking up Next-Gen 5nm Processors for AR/VR Application for 2020 - Patently Apple,GoogleNewsRSS,https://news.google.com/rss/articles/CBMi7wFBVV95cUxNdEpOV3ZndHpFTkpxT1FrNktHUGU1YjNzUU9TWURVaHpZeXcwbEUwSVQ2SlJrbWVfMFZfOS1FMzhQMXd3VFdIeUhJSW1nRnlFMmMydEU2amVRM0RrX1hnZEtGa2o4NmZCQ3ZjREswLWNwZDhnZHd2M0dLZExvcUNZY21aZkZ3U2l0dW4xbVl6YjI4UnY4ZzV2RXZOR01JRmtJeEx1dnFlZThYNkpJZEVzUlc2U1F4bWRuUUwtd0MzaHpxd0FaX294TFF0ejhPSEUtaDg1b3NCYUNZNHZpalRnVzR5UjdEZlJjMHFLbjNocw?oc=5,2019-10-21 07:00:00,Apple earnings 2020,,Apple Supplier TSMC Reported Top Q3 Earnings while Talking up Next-Gen 5nm Processors for AR/VR Application for 2020 - Patently Apple,https://news.google.com/rss/articles/CBMi7wFBVV95cUxNdEpOV3ZndHpFTkpxT1FrNktHUGU1YjNzUU9TWURVaHpZeXcwbEUwSVQ2SlJrbWVfMFZfOS1FMzhQMXd3VFdIeUhJSW1nRnlFMmMydEU2amVRM0RrX1hnZEtGa2o4NmZCQ3ZjREswLWNwZDhnZHd2M0dLZExvcUNZY21aZkZ3U2l0dW4xbVl6YjI4UnY4ZzV2RXZOR01JRmtJeEx1dnFlZThYNkpJZEVzUlc2U1F4bWRuUUwtd0MzaHpxd0FaX294TFF0ejhPSEUtaDg1b3NCYUNZNHZpalRnVzR5UjdEZlJjMHFLbjNocw?oc=5,Google RSS,57.33252940146165,58.17011757690164,57.28425417954752,58.05425262451172,87247200,0.0,0.0,52.7011654663086,46.87173196792602,53.21628683329439,48.72002115253424,72.23066697082159,1.374275779898447,1.1851747740550709,0.1891010058433762,58.37296192993944,54.97810020446777,51.58323847899611,0.992533786243832,28.30682676690142,1
Apple CEO Tim Cook vows to continue fighting for DACA recipients and users' privacy ahead of 2020 - ABC News,GoogleNewsRSS,https://news.google.com/rss/articles/CBMinAFBVV95cUxNbEFuZGdjdTM2TS05dlRGVmRkc3BudGZqaVNadEEyVGllZEpPUWpTOFVJRTQ5M3RVckNHS2VwTjNlWjc5elM5N25pNDktWXloRmVidzN0M1JRdjZPTDkxVVVUWldIMmpGaWVja2I3VFF2bVBoRXoyTm5nNjcybVFlM2J1b0ZHaDFXdWtNdkM2eFVleEktS3NtRUsxa1jSAaIBQVVfeXFMTzctRlE0WnMxNFhqdnVKWWJhcTdoZzEtYVF0QV8tSl8xc1B0NWlfd3pzX1ptUDdvRXpGNXVrcklTZVhCY0FVNU93Q3hLbjRSS293ZFJ5Y2dCT0ZsVkxOQmRCcWlraEhydmIyYkp6UnVGRVBxTVE0ZzFZVHhNUkFDdHVWeWdHMmczTkczWFV4eGhidkZCR0s0b2VybC1GRGJXTjdB?oc=5,2019-11-22 08:00:00,Tim Cook 2020,,Apple CEO Tim Cook vows to continue fighting for DACA recipients and users' privacy ahead of 2020 - ABC News,https://news.google.com/rss/articles/CBMinAFBVV95cUxNbEFuZGdjdTM2TS05dlRGVmRkc3BudGZqaVNadEEyVGllZEpPUWpTOFVJRTQ5M3RVckNHS2VwTjNlWjc5elM5N25pNDktWXloRmVidzN0M1JRdjZPTDkxVVVUWldIMmpGaWVja2I3VFF2bVBoRXoyTm5nNjcybVFlM2J1b0ZHaDFXdWtNdkM2eFVleEktS3NtRUsxa1jSAaIBQVVfeXFMTzctRlE0WnMxNFhqdnVKWWJhcTdoZzEtYVF0QV8tSl8xc1B0NWlfd3pzX1ptUDdvRXpGNXVrcklTZVhCY0FVNU93Q3hLbjRSS293ZFJ5Y2dCT0ZsVkxOQmRCcWlraEhydmIyYkp6UnVGRVBxTVE0ZzFZVHhNUkFDdHVWeWdHMmczTkczWFV4eGhidkZCR0s0b2VybC1GRGJXTjdB?oc=5,Google RSS,63.57419770535029,63.71703842416514,63.1505149773868,63.37809371948242,65325200,0.0,0.0,58.06582191467285,49.74369646072388,58.87780296606369,51.55507074463407,66.03010342768889,1.7449567783414466,1.974087818656744,-0.229131040315297,66.02193652736042,62.499230575561526,58.97652462376263,0.8942950563396285,34.89509055902063,1
"Apple's AirPods are so popular they could become the company's third-largest product by 2021, analyst says - Business Insider",GoogleNewsRSS,https://news.google.com/rss/articles/CBMimAFBVV95cUxOLWFmMWdiOGdTWjhiLTVLV0tRTDR3OGVVeTdCR2VXZzhTRjE0WUQ1aE9FdGxUcmVNcGNaT2RfUXdkTjFURlZpWWxBQlh5cFFRLVdDQzV1ajNqWlFuMHdoQTBrWUE0SHFaLXlqc3NyeWk2SG02WEJGWE5EUExXU2RZdEc2WkpFdFNjTWowSjVWalZ1aEVIVktsQg?oc=5,2019-12-24 08:00:00,AirPods 2021,,"Apple's AirPods are so popular they could become the company's third-largest product by 2021, analyst says - Business Insider",https://news.google.com/rss/articles/CBMimAFBVV95cUxOLWFmMWdiOGdTWjhiLTVLV0tRTDR3OGVVeTdCR2VXZzhTRjE0WUQ1aE9FdGxUcmVNcGNaT2RfUXdkTjFURlZpWWxBQlh5cFFRLVdDQzV1ajNqWlFuMHdoQTBrWUE0SHFaLXlqc3NyeWk2SG02WEJGWE5EUExXU2RZdEc2WkpFdFNjTWowSjVWalZ1aEVIVktsQg?oc=5,Google RSS,68.92470804255196,68.97313188201366,68.49618587823406,68.8230209350586,48478800,0.0,0.0,63.04228485107422,52.29190145492554,63.039995808233066,54.27284952928819,74.49788268032515,1.617500699278267,1.472079322515938,0.1454213767623289,69.49918302352239,65.87105197906494,62.2429209346075,0.9484469647269606,34.35704546065582,1
The Tech That Will Invade Our Lives in 2020 (Published 2020) - The New York Times,GoogleNewsRSS,https://news.google.com/rss/articles/CBMihwFBVV95cUxObU9XSmgwS3lkSzVLcUNSMFVMVGJwamRvdjEwSFZsd201dVVhLTloLXJ5TFRMTWNRV2V1R1J2bC1CYXdOYVp6aGFjM3lIVENqNVRIOXdOX1VodjBjb0RJVW1YVXVMc2M2S0Ztay01Zzl6U1dwdEUzcU5TWVJ0WF9ITEZDbFJlRUE?oc=5,2020-01-01 08:00:00,Apple innovation 2020,,The Tech That Will Invade Our Lives in 2020 (Published 2020) - The New York Times,https://news.google.com/rss/articles/CBMihwFBVV95cUxObU9XSmgwS3lkSzVLcUNSMFVMVGJwamRvdjEwSFZsd201dVVhLTloLXJ5TFRMTWNRV2V1R1J2bC1CYXdOYVp6aGFjM3lIVENqNVRIOXdOX1VodjBjb0RJVW1YVXVMc2M2S0Ztay01Zzl6U1dwdEUzcU5TWVJ0WF9ITEZDbFJlRUE?oc=5,Google RSS,70.19331979215958,71.10121119998283,70.09405611162488,71.09394836425781,100805600,0.0,0.0,64.13813529968262,52.81620601654053,64.14630612309512,54.90950566028392,81.03427275133255,1.952800431865981,1.7037301147984032,0.2490703170675778,71.84249355954208,67.09779090881348,62.35308825808488,1.0633202267127884,39.82908660629082,1
Apple CEO Tim Cook made $11.6 million in the company's last fiscal year — 200 times more than its median employee - Business Insider,GoogleNewsRSS,https://news.google.com/rss/articles/CBMiqgFBVV95cUxOelpubnhaamJScXRTY1F4Q09qemt0cjRtYnhJN2EzYk51OV9QZU1ISGh0N1Q2QU9rVXRzdGVWQTM2cGdaY2xRcFhyYmFybktGVjR1dnhKU21VcjVIQzRVSk43S0ZSWGhzUDhTUW55WFRZMk1FNWF1NlMwZnQxbUZVVlNUQVNBVDY5Y1ZMczczcDNlNXpld1hqUXpkMTFPX2tXLUdzVGFPOVBuQQ?oc=5,2020-01-03 08:00:00,Tim Cook 2020,,Apple’s Tim Cook Sees 2019 Compensation Drop To $11.56M - Deadline,https://news.google.com/rss/articles/CBMihwFBVV95cUxOekZaN1BCaEZqVkRUeU0tNEY0eC1KQTEzVDJrMGYza0hWai00NGc1bXh1aXQyYS1JRTJWNFdxLXBYNTVPUFFwX00tblJoM1JDbGMwMXRPVnU3ckNrMXFJa2ozVEVNS082TkM4VGtSNGhFaHhqZjQxNUptOGVkeVZ5Z0wwaThDdzg?oc=5,Google RSS,71.94133580542943,72.7717522953066,71.78396939069293,72.00912475585938,146322800,0.0,0.0,64.71312446594239,53.091059017181394,64.77754201873739,55.25506790657663,77.73351311718761,2.166612274611637,1.862563889756216,0.3040483848554212,72.89928203727622,68.02492942810059,63.15057681892496,1.0990026875951346,42.70553106260365,0
Apple’s Tim Cook Sees 2019 Compensation Drop To $11.56M - Deadline,GoogleNewsRSS,https://news.google.com/rss/articles/CBMihwFBVV95cUxOekZaN1BCaEZqVkRUeU0tNEY0eC1KQTEzVDJrMGYza0hWai00NGc1bXh1aXQyYS1JRTJWNFdxLXBYNTVPUFFwX00tblJoM1JDbGMwMXRPVnU3ckNrMXFJa2ozVEVNS082TkM4VGtSNGhFaHhqZjQxNUptOGVkeVZ5Z0wwaThDdzg?oc=5,2020-01-03 08:00:00,Tim Cook 2020,,Apple’s Tim Cook Sees 2019 Compensation Drop To $11.56M - Deadline,https://news.google.com/rss/articles/CBMihwFBVV95cUxOekZaN1BCaEZqVkRUeU0tNEY0eC1KQTEzVDJrMGYza0hWai00NGc1bXh1aXQyYS1JRTJWNFdxLXBYNTVPUFFwX00tblJoM1JDbGMwMXRPVnU3ckNrMXFJa2ozVEVNS082TkM4VGtSNGhFaHhqZjQxNUptOGVkeVZ5Z0wwaThDdzg?oc=5,Google RSS,71.94133580542943,72.7717522953066,71.78396939069293,72.00912475585938,146322800,0.0,0.0,64.71312446594239,53.091059017181394,64.77754201873739,55.25506790657663,77.73351311718761,2.166612274611637,1.862563889756216,0.3040483848554212,72.89928203727622,68.02492942810059,63.15057681892496,1.0990026875951346,42.70553106260365,0
"Apple CEO Tim Cook Earned Over $11 Million in 2019, Not Counting Stock Awards - MacRumors",GoogleNewsRSS,https://news.google.com/rss/articles/CBMiekFVX3lxTE9uVlJqQnVVUVI3dE94czJHYXNGbHp6QXozN2FyMEVJTDB2aXlCTDcyX29Vd093cWhPS0FTbkpmYWFQNjQ1ZUY1WDdxbDR1cXpwbGpXd1ZrUFFKMlhJalZUQlJLdWdiLVNCNmw0VEdncTFFcGFBWGtaYndR?oc=5,2020-01-03 08:00:00,Tim Cook 2020,,Apple’s Tim Cook Sees 2019 Compensation Drop To $11.56M - Deadline,https://news.google.com/rss/articles/CBMihwFBVV95cUxOekZaN1BCaEZqVkRUeU0tNEY0eC1KQTEzVDJrMGYza0hWai00NGc1bXh1aXQyYS1JRTJWNFdxLXBYNTVPUFFwX00tblJoM1JDbGMwMXRPVnU3ckNrMXFJa2ozVEVNS082TkM4VGtSNGhFaHhqZjQxNUptOGVkeVZ5Z0wwaThDdzg?oc=5,Google RSS,71.94133580542943,72.7717522953066,71.78396939069293,72.00912475585938,146322800,0.0,0.0,64.71312446594239,53.091059017181394,64.77754201873739,55.25506790657663,77.73351311718761,2.166612274611637,1.862563889756216,0.3040483848554212,72.89928203727622,68.02492942810059,63.15057681892496,1.0990026875951346,42.70553106260365,0
Tim Cook Donated $2 Million in Apple Shares to an Unnamed Charity - Business Insider,GoogleNewsRSS,https://news.google.com/rss/articles/CBMijwFBVV95cUxNYnlsdW5HLWJkY09RQ0xIZlVHeThzQ2RLZko2X0FnVDEyZ2Z6MjQ0REZ2Q0hEMXlGUENHZ19hRXF4LWhHWndOSTl3blBqRXFpMWF2bW8xM2lyTU1MZ1d4U2xfLXdobXJGRnlwX01yOG5HSnpZZTRHN3B1aDF6V1A0T0xjaGJUWTVnR3Z3V0I4VQ?oc=5,2020-01-03 08:00:00,Tim Cook 2020,,Apple’s Tim Cook Sees 2019 Compensation Drop To $11.56M - Deadline,https://news.google.com/rss/articles/CBMihwFBVV95cUxOekZaN1BCaEZqVkRUeU0tNEY0eC1KQTEzVDJrMGYza0hWai00NGc1bXh1aXQyYS1JRTJWNFdxLXBYNTVPUFFwX00tblJoM1JDbGMwMXRPVnU3ckNrMXFJa2ozVEVNS082TkM4VGtSNGhFaHhqZjQxNUptOGVkeVZ5Z0wwaThDdzg?oc=5,Google RSS,71.94133580542943,72.7717522953066,71.78396939069293,72.00912475585938,146322800,0.0,0.0,64.71312446594239,53.091059017181394,64.77754201873739,55.25506790657663,77.73351311718761,2.166612274611637,1.862563889756216,0.3040483848554212,72.89928203727622,68.02492942810059,63.15057681892496,1.0990026875951346,42.70553106260365,1
Golden Globes host Ricky Gervais roasts Apple in CEO Tim Cook’s face - MacDailyNews,GoogleNewsRSS,https://news.google.com/rss/articles/CBMipwFBVV95cUxNSzNUYTBQQXFtOTloUnFERVlUeVhQMEhMSnFESGRiOEZLWEhPdnZwVHJVQ2Ezd3VlZk5JSjUwcm9zbGxRRGtsNm9RcWlZVXJQYkNPeWNDajE0dWV4aVBwNHFhY0dGQ0NFWXpkMTZyNzNpcldobnBNYVJRMFhGS3BOM1BiOFJGYTNMZnRhWGhuMHpmZkQ2OGFKTzJhWmZuSHZabzJIa3pWc9IBrAFBVV95cUxPTzBHVGt6MVlmLW55eEViR2lZU1F6amlnUDZuSVNDTFRjYXk4dzVKMGZjX0U2SW5EWXhoVUJfaUhNSnduTWphYWpoRGtaZnZrYzQ4Z0t6czE4VWhCenFGRDJ1N1lkQ1Q3RkhzS29SS2gtaGNvM1pKWEV2QlpIRmtiaU9ielhsZkNENTlxTEU5dTdKX01XY1lwTzYwcy0wS045NXhibE9NUktUdlIz?oc=5,2020-01-06 08:00:00,Tim Cook 2020,,Golden Globes host Ricky Gervais roasts Apple in CEO Tim Cook’s face - MacDailyNews,https://news.google.com/rss/articles/CBMipwFBVV95cUxNSzNUYTBQQXFtOTloUnFERVlUeVhQMEhMSnFESGRiOEZLWEhPdnZwVHJVQ2Ezd3VlZk5JSjUwcm9zbGxRRGtsNm9RcWlZVXJQYkNPeWNDajE0dWV4aVBwNHFhY0dGQ0NFWXpkMTZyNzNpcldobnBNYVJRMFhGS3BOM1BiOFJGYTNMZnRhWGhuMHpmZkQ2OGFKTzJhWmZuSHZabzJIa3pWc9IBrAFBVV95cUxPTzBHVGt6MVlmLW55eEViR2lZU1F6amlnUDZuSVNDTFRjYXk4dzVKMGZjX0U2SW5EWXhoVUJfaUhNSnduTWphYWpoRGtaZnZrYzQ4Z0t6czE4VWhCenFGRDJ1N1lkQ1Q3RkhzS29SS2gtaGNvM1pKWEV2QlpIRmtiaU9ielhsZkNENTlxTEU5dTdKX01XY1lwTzYwcy0wS045NXhibE9NUktUdlIz?oc=5,Google RSS,71.12786596061405,72.62164622763687,70.87607527260708,72.5829086303711,118387200,0.0,0.0,64.99080795288086,53.22031070709229,65.08363482703675,55.42748423218652,79.20997487384658,2.225906534052029,1.9352324186153789,0.2906741154366505,73.3838752289818,68.4391700744629,63.494464919944,1.145186135269039,42.72656540665469,0
Golden Globes: Ricky Gervais Roasted Apple As Tim Cook Sat in Audience - Business Insider,GoogleNewsRSS,https://news.google.com/rss/articles/CBMiogFBVV95cUxPLXk0alE5ZUR4bks0bXZQNmdYUXRpVWVRX2pGU0wwWnAyN3dEY1paQzZaemtNRERzNHJ6YnZ1elpRZXp6b29sZGYtaTRtX0RFaTY1T241V3BFR2w2UThUeFpmREgzQTM5a3ViVWhJeWZyOXpOQkFuYzloWW1iLVcxWGVVUU4wWE1QMzE5bF94R25xTUp3UUc1a3U5X0Z3Xy00U2c?oc=5,2020-01-06 08:00:00,Tim Cook 2020,,Golden Globes host Ricky Gervais roasts Apple in CEO Tim Cook’s face - MacDailyNews,https://news.google.com/rss/articles/CBMipwFBVV95cUxNSzNUYTBQQXFtOTloUnFERVlUeVhQMEhMSnFESGRiOEZLWEhPdnZwVHJVQ2Ezd3VlZk5JSjUwcm9zbGxRRGtsNm9RcWlZVXJQYkNPeWNDajE0dWV4aVBwNHFhY0dGQ0NFWXpkMTZyNzNpcldobnBNYVJRMFhGS3BOM1BiOFJGYTNMZnRhWGhuMHpmZkQ2OGFKTzJhWmZuSHZabzJIa3pWc9IBrAFBVV95cUxPTzBHVGt6MVlmLW55eEViR2lZU1F6amlnUDZuSVNDTFRjYXk4dzVKMGZjX0U2SW5EWXhoVUJfaUhNSnduTWphYWpoRGtaZnZrYzQ4Z0t6czE4VWhCenFGRDJ1N1lkQ1Q3RkhzS29SS2gtaGNvM1pKWEV2QlpIRmtiaU9ielhsZkNENTlxTEU5dTdKX01XY1lwTzYwcy0wS045NXhibE9NUktUdlIz?oc=5,Google RSS,71.12786596061405,72.62164622763687,70.87607527260708,72.5829086303711,118387200,0.0,0.0,64.99080795288086,53.22031070709229,65.08363482703675,55.42748423218652,79.20997487384658,2.225906534052029,1.9352324186153789,0.2906741154366505,73.3838752289818,68.4391700744629,63.494464919944,1.145186135269039,42.72656540665469,0
